CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn_probability,risk_band_default,risk_band_optimized,actual_churn,predicted_churn_f1
773,Spain,Female,23,8,0.0,2,1,0,56759.79,0.0421,Low,Low,0,0
652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0.1219,Low,Low,0,0
834,Spain,Male,38,8,0.0,2,1,1,66485.26,0.026,Low,Low,0,0
586,Germany,Male,42,6,126704.49,2,1,0,41682.3,0.1393,Low,Low,0,0
618,Germany,Male,41,8,37702.79,1,1,1,195775.48,0.3485,Low,Medium,0,1
650,France,Male,33,0,98064.97,1,1,0,52411.99,0.0779,Low,Low,0,0
708,France,Male,41,0,0.0,1,1,0,128400.62,0.2821,Low,Low,0,0
544,Spain,Male,22,3,66483.32,1,0,1,110317.39,0.0702,Low,Low,0,0
710,Spain,Female,31,5,0.0,2,1,0,9561.73,0.0446,Low,Low,0,0
525,France,Female,23,5,0.0,2,1,0,160249.1,0.0396,Low,Low,0,0
825,France,Male,29,3,148874.01,2,0,1,71192.82,0.0344,Low,Low,0,0
694,France,Female,31,10,0.0,2,1,0,160990.27,0.0414,Low,Low,0,0
623,France,Male,23,1,106012.2,2,0,1,191415.94,0.0382,Low,Low,0,0
630,France,Male,33,9,0.0,2,1,0,64804.59,0.0289,Low,Low,0,0
570,France,Female,29,4,153040.03,1,1,1,131363.57,0.0713,Low,Low,1,0
578,Spain,Female,28,8,161592.76,1,1,0,177834.79,0.1245,Low,Low,0,0
611,France,Female,43,8,64897.75,1,1,0,114996.33,0.3968,Low,Medium,0,1
597,Spain,Female,46,4,0.0,2,1,0,58667.16,0.1453,Low,Low,1,0
850,Spain,Male,44,8,0.0,2,1,1,183617.32,0.0373,Low,Low,0,0
737,Germany,Female,43,1,125537.38,1,1,0,138510.01,0.703,High,High,1,1
703,France,Female,42,7,0.0,2,0,1,72500.68,0.0463,Low,Low,0,0
681,France,Male,25,5,0.0,1,0,1,90860.97,0.0821,Low,Low,0,0
459,Spain,Female,42,6,129634.25,2,1,1,177683.02,0.1804,Low,Low,1,0
850,France,Female,39,2,148586.64,1,1,1,176791.27,0.1282,Low,Low,0,0
622,Germany,Female,34,7,98675.74,1,1,0,138906.85,0.2591,Low,Low,1,0
593,Spain,Male,44,5,0.0,1,1,0,128046.98,0.4686,Medium,Medium,0,1
708,France,Female,51,8,70754.18,1,1,1,92920.04,0.341,Low,Medium,1,1
850,France,Female,38,0,106831.69,1,0,1,148977.72,0.1004,Low,Low,0,0
733,Germany,Male,48,7,85915.52,1,1,1,23860.5,0.3469,Low,Medium,0,1
697,Germany,Male,43,7,115371.94,2,1,0,64139.1,0.2709,Low,Low,0,0
443,France,Male,35,6,161111.45,1,0,0,13946.66,0.1078,Low,Low,0,0
596,France,Male,21,4,210433.08,2,0,1,197297.77,0.1767,Low,Low,1,0
645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0.0533,Low,Low,0,0
621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0.5995,Medium,Medium,0,1
741,France,Female,21,9,0.0,2,0,1,139259.54,0.0338,Low,Low,0,0
595,Germany,Female,64,2,105736.32,1,1,1,89935.73,0.3555,Low,Medium,1,1
630,Spain,Female,49,1,0.0,2,0,1,162858.29,0.1677,Low,Low,0,0
562,France,Male,45,6,136855.24,1,1,0,46864.0,0.3894,Low,Medium,0,1
777,Spain,Female,35,3,0.0,2,1,1,17257.72,0.0426,Low,Low,0,0
720,Spain,Male,64,3,45752.78,2,1,0,79623.28,0.6098,Medium,Medium,1,1
626,Spain,Female,26,8,148610.41,3,0,1,104502.02,0.844,High,High,1,1
714,Spain,Male,45,8,150900.29,2,0,1,139889.15,0.1326,Low,Low,0,0
538,France,Male,33,6,93791.38,1,1,1,199249.29,0.1049,Low,Low,0,0
633,France,Female,36,6,125130.28,1,0,0,125961.48,0.1343,Low,Low,0,0
667,Spain,Male,77,2,0.0,1,1,1,34702.92,0.0913,Low,Low,0,0
754,France,Female,35,4,0.0,2,1,0,44830.71,0.0468,Low,Low,0,0
554,Spain,Male,42,1,0.0,2,0,1,183492.9,0.035,Low,Low,0,0
618,France,Male,56,7,0.0,1,1,1,142400.27,0.4083,Medium,Medium,1,1
583,Spain,Female,22,2,0.0,2,0,1,5985.36,0.039,Low,Low,0,0
756,France,Male,28,8,179960.2,1,1,0,89938.08,0.1918,Low,Low,0,0
782,Spain,Female,27,3,0.0,2,1,0,143614.01,0.0477,Low,Low,0,0
712,France,Male,36,2,100749.5,3,0,0,70758.37,0.8268,High,High,1,1
793,Germany,Male,54,2,128966.13,1,0,0,18633.4,0.8922,High,High,1,1
578,France,Male,46,5,113226.47,1,1,0,56770.76,0.3998,Low,Medium,0,1
709,France,Male,32,4,147307.91,1,0,1,40861.55,0.0557,Low,Low,0,0
513,Spain,Female,41,9,107135.04,2,1,1,160546.58,0.131,Low,Low,0,0
507,Spain,Male,46,6,92783.68,1,1,1,51424.29,0.2564,Low,Low,0,0
724,France,Male,40,10,0.0,1,1,0,127847.25,0.2707,Low,Low,1,0
661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0.1628,Low,Low,0,0
590,France,Female,32,0,127763.24,1,1,0,100717.54,0.096,Low,Low,0,0
554,Germany,Female,31,6,135470.9,1,1,0,107074.81,0.2598,Low,Low,0,0
597,France,Male,28,2,0.0,3,1,1,78707.97,0.3737,Low,Medium,0,1
474,France,Male,26,6,0.0,2,0,0,152491.22,0.0295,Low,Low,0,0
593,Germany,Female,48,3,133903.12,2,1,1,85902.39,0.327,Low,Low,1,0
594,Germany,Male,41,2,122545.65,2,1,1,42050.24,0.1119,Low,Low,0,0
576,France,Female,41,4,112609.91,1,0,0,191035.18,0.2841,Low,Low,1,0
566,Germany,Male,22,7,144954.75,2,1,0,102246.0,0.0642,Low,Low,0,0
612,Spain,Female,63,2,131629.17,2,1,0,122109.58,0.7469,High,High,1,1
724,France,Male,40,6,0.0,2,0,0,106149.48,0.0335,Low,Low,0,0
790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0.1857,Low,Low,0,0
657,Spain,Male,29,7,83889.03,1,1,0,153059.62,0.092,Low,Low,0,0
687,France,Male,48,4,0.0,2,1,1,170893.85,0.071,Low,Low,0,0
723,Spain,Male,38,6,0.0,2,1,1,94415.6,0.0262,Low,Low,0,0
662,France,Female,22,9,0.0,2,1,1,44377.65,0.0304,Low,Low,0,0
786,Spain,Female,39,7,0.0,2,0,0,100929.59,0.0511,Low,Low,0,0
524,France,Male,40,2,180516.9,1,1,0,180002.42,0.3326,Low,Low,0,0
625,Spain,Male,52,8,121161.57,1,1,0,48988.28,0.686,Medium,Medium,0,1
759,France,Female,22,5,0.0,1,1,0,22303.17,0.1684,Low,Low,0,0
678,France,Female,41,1,143443.61,1,1,0,196622.28,0.2251,Low,Low,1,0
601,France,Female,37,5,0.0,1,0,0,20708.6,0.2398,Low,Low,0,0
661,France,Male,48,3,120320.54,1,0,0,96463.25,0.4805,Medium,Medium,0,1
671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0.1324,Low,Low,0,0
663,France,Male,33,5,157274.36,2,1,1,28531.81,0.036,Low,Low,0,0
800,Spain,Female,46,6,0.0,2,1,0,171928.04,0.1754,Low,Low,0,0
650,Spain,Female,30,6,0.0,1,0,0,67997.13,0.1914,Low,Low,1,0
807,Germany,Male,37,10,130110.45,2,0,1,172097.95,0.0586,Low,Low,0,0
687,France,Female,30,6,0.0,2,0,0,179206.92,0.0391,Low,Low,0,0
478,France,Female,50,2,0.0,1,0,1,93332.64,0.5334,Medium,Medium,1,1
497,Spain,Male,27,7,149400.27,1,0,0,167522.19,0.0908,Low,Low,0,0
678,Germany,Male,55,4,129646.91,1,1,1,184125.1,0.555,Medium,Medium,1,1
705,Germany,Female,44,10,106731.58,1,1,0,137419.87,0.7055,High,High,1,1
702,Spain,Male,39,8,0.0,2,1,0,99654.13,0.0359,Low,Low,0,0
688,Germany,Female,46,0,74458.25,1,0,1,6866.31,0.4633,Medium,Medium,0,1
701,France,Male,29,2,0.0,2,1,0,176943.59,0.0278,Low,Low,0,0
621,France,Male,26,2,75237.54,1,0,1,44220.4,0.0856,Low,Low,0,0
595,France,Female,39,7,120962.13,1,0,0,23305.01,0.1931,Low,Low,0,0
717,France,Male,38,7,97459.06,1,0,0,189175.71,0.1262,Low,Low,0,0
503,Spain,Male,37,6,0.0,2,0,0,136506.86,0.037,Low,Low,0,0
576,Germany,Male,46,4,137367.94,1,1,1,33450.11,0.5175,Medium,Medium,0,1
760,France,Female,51,2,100946.71,1,0,0,179614.8,0.7284,High,High,1,1
841,Germany,Male,32,2,117070.21,1,1,0,113482.2,0.2323,Low,Low,0,0
694,France,Male,37,10,143835.47,1,0,1,33326.71,0.0741,Low,Low,0,0
850,Spain,Male,39,6,206014.94,2,0,1,42774.84,0.1546,Low,Low,1,0
689,Spain,Female,57,4,0.0,2,1,0,136649.8,0.5438,Medium,Medium,1,1
521,Spain,Female,39,3,146408.68,1,0,0,72993.67,0.1913,Low,Low,0,0
850,Spain,Male,36,0,0.0,2,1,0,141242.57,0.0374,Low,Low,0,0
656,Spain,Female,41,6,101179.23,2,1,1,35230.61,0.0899,Low,Low,0,0
665,France,Female,23,9,143672.9,1,1,1,115147.33,0.0713,Low,Low,0,0
748,Spain,Female,40,4,0.0,2,1,0,132368.47,0.0569,Low,Low,0,0
850,France,Male,68,5,169445.4,1,1,1,186335.07,0.0768,Low,Low,0,0
753,France,Female,36,7,128518.98,1,1,1,44567.83,0.0918,Low,Low,1,0
656,France,Male,50,7,0.0,2,0,1,72143.44,0.0824,Low,Low,0,0
687,Spain,Female,50,5,0.0,2,1,0,110230.4,0.2266,Low,Low,0,0
636,Spain,Female,33,0,0.0,1,1,0,92277.47,0.2074,Low,Low,1,0
774,France,Male,53,4,113709.28,1,1,1,153887.93,0.2382,Low,Low,1,0
577,Spain,Male,31,6,0.0,1,1,1,196395.25,0.1751,Low,Low,0,0
531,France,Female,47,6,0.0,1,0,0,194998.34,0.8383,High,High,1,1
794,France,Male,56,9,96951.21,1,1,1,71776.76,0.2284,Low,Low,0,0
713,Spain,Female,47,1,0.0,1,1,0,107825.08,0.7396,High,High,1,1
569,Spain,Female,51,3,0.0,3,1,0,75084.96,0.8831,High,High,1,1
827,France,Male,38,5,0.0,2,0,0,103305.01,0.0347,Low,Low,0,0
613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0.1096,Low,Low,0,0
660,Germany,Male,24,5,85089.3,1,1,1,71638.0,0.1094,Low,Low,0,0
608,Spain,Female,28,4,0.0,2,1,0,10899.63,0.0423,Low,Low,1,0
737,France,Male,45,10,0.0,2,1,0,1364.54,0.0974,Low,Low,0,0
608,Germany,Female,38,8,103653.51,2,1,1,137079.86,0.1002,Low,Low,0,0
535,France,Male,38,8,85982.07,1,1,0,9238.35,0.1257,Low,Low,0,0
807,Germany,Female,60,1,72948.58,2,1,1,17355.36,0.2143,Low,Low,0,0
655,Spain,Male,37,8,163708.58,2,0,0,76259.23,0.0653,Low,Low,0,0
850,Germany,Male,43,5,129305.09,2,0,1,19244.58,0.1646,Low,Low,0,0
588,Spain,Male,37,2,0.0,2,0,1,187816.59,0.0302,Low,Low,0,0
635,Spain,Female,29,8,138296.94,2,1,0,141075.51,0.0839,Low,Low,0,0
766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0.0552,Low,Low,0,0
799,Spain,Male,38,2,0.0,2,1,1,59297.34,0.026,Low,Low,0,0
637,Germany,Female,27,7,135842.89,1,1,1,101418.05,0.1807,Low,Low,0,0
603,Spain,Female,42,6,0.0,1,1,1,90437.87,0.2994,Low,Low,0,0
641,France,Male,41,6,0.0,2,1,0,65396.79,0.0337,Low,Low,0,0
508,France,Female,43,9,0.0,1,1,0,103726.71,0.4825,Medium,Medium,0,1
669,France,Male,37,1,125529.55,1,1,1,162260.93,0.0694,Low,Low,0,0
554,France,Male,44,7,85304.27,1,1,1,58076.52,0.1815,Low,Low,0,0
646,Germany,Female,52,6,111739.4,2,0,1,68367.18,0.4146,Medium,Medium,0,1
695,Germany,Male,40,7,139022.24,1,0,1,193383.13,0.3003,Low,Low,0,0
772,Germany,Male,34,7,111565.91,1,1,1,121073.23,0.1536,Low,Low,0,0
762,France,Female,51,3,99286.98,1,0,1,85578.63,0.3299,Low,Low,0,0
745,France,Female,28,6,0.0,2,1,0,154389.18,0.0414,Low,Low,0,0
466,Germany,Female,47,5,102085.72,1,1,1,183536.24,0.6732,Medium,Medium,1,1
642,France,Female,55,7,0.0,2,1,1,101515.76,0.1076,Low,Low,0,0
735,France,Male,41,7,74135.85,1,1,1,11783.1,0.1277,Low,Low,1,0
691,Spain,Male,30,9,0.0,2,0,1,10963.04,0.0229,Low,Low,0,0
705,France,Female,50,4,77065.9,2,0,1,145159.26,0.2604,Low,Low,0,0
850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0.0519,Low,Low,0,0
744,France,Female,43,10,147832.15,1,0,1,24234.11,0.2279,Low,Low,0,0
420,Germany,Female,31,1,108377.75,2,1,1,9904.63,0.1398,Low,Low,0,0
702,France,Female,29,6,149218.39,1,1,1,9633.01,0.0776,Low,Low,0,0
612,Germany,Female,47,6,130024.87,1,1,1,45750.21,0.6181,Medium,Medium,1,1
670,France,Male,33,8,126679.69,1,1,1,39451.09,0.0547,Low,Low,0,0
612,France,Female,43,4,139496.35,2,1,1,77128.23,0.1409,Low,Low,0,0
543,France,Female,31,4,138317.94,1,0,0,61843.73,0.1062,Low,Low,0,0
584,France,Male,38,9,104584.16,1,1,0,176678.72,0.1182,Low,Low,0,0
553,France,Female,27,3,0.0,2,0,0,159800.16,0.0403,Low,Low,0,0
611,France,Female,61,3,131583.59,4,0,1,66238.23,0.8976,High,High,1,1
661,France,Male,51,6,146606.6,1,1,1,68021.9,0.2244,Low,Low,0,0
850,France,Male,31,3,0.0,2,1,0,121866.87,0.0284,Low,Low,0,0
842,France,Female,37,4,132446.08,2,1,0,87071.18,0.0729,Low,Low,1,0
511,France,Male,27,8,0.0,2,1,1,49089.36,0.0268,Low,Low,0,0
516,Spain,Female,31,3,0.0,2,1,0,124202.26,0.042,Low,Low,0,0
493,Spain,Female,48,7,0.0,2,1,0,48545.1,0.1937,Low,Low,0,0
850,Spain,Male,37,4,137204.77,1,1,1,28865.59,0.0695,Low,Low,0,0
567,Spain,Male,29,8,0.0,2,1,0,156125.72,0.0291,Low,Low,0,0
679,France,Male,34,7,160515.37,1,1,0,121904.14,0.0873,Low,Low,0,0
572,Germany,Female,19,1,138657.08,1,1,1,16161.82,0.1829,Low,Low,0,0
606,Spain,Male,36,0,94153.56,1,0,1,120138.27,0.078,Low,Low,0,0
797,France,Male,24,5,0.0,2,1,0,182257.61,0.0308,Low,Low,0,0
675,Germany,Male,36,7,89409.95,1,1,1,149399.7,0.1211,Low,Low,0,0
591,Germany,Female,44,10,113581.98,1,1,0,1985.41,0.6869,Medium,Medium,0,1
671,France,Male,45,2,106376.85,1,0,1,158264.62,0.1927,Low,Low,0,0
731,France,Male,37,8,0.0,2,1,1,170338.35,0.0255,Low,Low,0,0
701,France,Male,43,2,0.0,2,1,1,165303.79,0.0351,Low,Low,0,0
662,Spain,Female,72,7,140301.72,1,0,1,179258.67,0.0966,Low,Low,0,0
496,Germany,Female,59,7,91680.1,2,1,0,163141.18,0.8375,High,High,1,1
811,Germany,Male,52,10,76915.4,1,0,0,146359.81,0.725,High,High,1,1
638,Germany,Male,42,8,145177.84,1,1,0,193471.74,0.4542,Medium,Medium,1,1
495,Germany,Female,34,9,117160.32,1,1,1,116069.24,0.1781,Low,Low,1,0
622,France,Male,40,4,99799.76,2,1,0,197372.13,0.0684,Low,Low,0,0
607,Germany,Male,29,7,102609.0,1,1,0,163257.44,0.2034,Low,Low,0,0
786,Germany,Male,24,2,120135.55,2,1,1,125449.47,0.0493,Low,Low,0,0
798,Germany,Female,49,5,132571.67,1,1,1,31686.33,0.6216,Medium,Medium,1,1
559,France,Male,49,2,147069.78,1,1,0,120540.83,0.4864,Medium,Medium,1,1
816,Germany,Female,34,2,108410.87,2,1,0,102908.91,0.1069,Low,Low,0,0
682,France,Male,40,4,0.0,2,1,1,140745.91,0.0261,Low,Low,0,0
533,France,Male,47,9,83347.25,1,1,1,137696.25,0.2816,Low,Low,0,0
651,Germany,Male,40,1,134760.21,2,0,0,174434.06,0.0973,Low,Low,1,0
395,Germany,Female,34,5,106011.59,1,1,1,17376.57,0.3292,Low,Low,1,0
543,Germany,Male,30,6,73481.05,1,1,1,176692.65,0.1147,Low,Low,0,0
731,Germany,Male,35,2,127862.93,2,1,0,139083.7,0.0827,Low,Low,0,0
739,Germany,Male,40,5,149131.03,3,1,1,60036.99,0.8912,High,High,1,1
595,Spain,Female,30,5,100683.54,1,1,1,178361.04,0.0961,Low,Low,0,0
664,Spain,Female,53,7,187602.18,1,1,0,186392.99,0.8671,High,High,1,1
639,France,Female,27,2,0.0,2,0,0,125244.18,0.0364,Low,Low,0,0
683,France,Female,38,5,127616.56,1,1,0,123846.07,0.1638,Low,Low,0,0
769,France,Female,73,1,0.0,1,1,1,29792.11,0.1691,Low,Low,0,0
593,France,Female,32,3,0.0,2,1,1,151978.36,0.0358,Low,Low,0,0
624,France,Female,45,3,68639.57,1,1,0,168002.31,0.5738,Medium,Medium,1,1
612,Spain,Female,62,0,167026.61,2,1,1,192892.05,0.1818,Low,Low,0,0
548,France,Female,29,4,0.0,2,0,1,48673.18,0.0317,Low,Low,0,0
525,Spain,Female,25,10,0.0,2,1,0,69361.95,0.0409,Low,Low,0,0
805,France,Female,31,4,0.0,2,1,0,4798.12,0.0363,Low,Low,0,0
465,Spain,Female,33,6,0.0,2,1,1,95500.98,0.0355,Low,Low,0,0
706,Germany,Female,46,4,105214.58,1,1,0,108699.59,0.7539,High,High,1,1
649,Germany,Male,70,9,116854.71,2,0,1,107125.79,0.1084,Low,Low,0,0
507,France,Male,36,4,83543.37,1,0,0,140134.43,0.1107,Low,Low,0,0
561,France,Female,27,9,135637.0,1,1,0,153080.4,0.1128,Low,Low,1,0
648,France,Female,39,6,130694.89,2,1,1,153955.38,0.1001,Low,Low,1,0
579,France,Female,29,10,73194.52,2,1,1,129209.09,0.0469,Low,Low,0,0
650,Germany,Female,46,9,149003.76,2,1,0,176902.83,0.4335,Medium,Medium,0,1
501,Germany,Male,24,4,130806.42,2,1,0,80241.14,0.0644,Low,Low,0,0
535,France,Female,38,8,0.0,2,1,0,136620.64,0.0575,Low,Low,0,0
718,France,Male,35,8,0.0,2,1,0,94820.85,0.0307,Low,Low,0,0
505,France,Male,34,10,104498.79,1,0,1,126451.14,0.0593,Low,Low,0,0
631,France,Male,33,7,0.0,1,1,1,58043.02,0.1022,Low,Low,1,0
473,France,Female,25,6,110666.42,2,0,0,46758.42,0.0645,Low,Low,0,0
611,Spain,Male,34,4,0.0,2,1,0,170950.58,0.0307,Low,Low,0,0
477,France,Female,57,9,114023.64,2,1,1,71167.17,0.2597,Low,Low,1,0
695,France,Male,36,4,161533.0,1,1,0,100940.91,0.0977,Low,Low,0,0
581,Spain,Female,50,4,0.0,2,1,1,80701.72,0.118,Low,Low,0,0
610,Spain,Female,50,5,130554.51,3,1,0,184758.17,0.9268,High,High,1,1
636,France,Female,48,1,170833.46,1,1,0,110510.28,0.6043,Medium,Medium,1,1
687,Germany,Male,35,1,125141.24,2,1,1,148537.07,0.0566,Low,Low,0,0
477,France,Male,22,5,82559.42,2,0,0,163112.9,0.0412,Low,Low,1,0
494,Germany,Male,37,5,107106.33,2,1,0,172063.09,0.096,Low,Low,0,0
704,Spain,Female,44,9,153656.85,1,1,0,158742.81,0.4183,Medium,Medium,0,1
484,France,Female,29,4,130114.39,1,1,0,164017.89,0.1056,Low,Low,0,0
537,Germany,Male,39,3,135309.36,1,1,0,31728.86,0.3539,Low,Medium,1,1
548,France,Female,37,9,0.0,2,0,0,98029.58,0.0518,Low,Low,0,0
748,Spain,Male,60,3,0.0,2,1,1,78194.37,0.0568,Low,Low,0,0
695,Spain,Male,44,8,0.0,2,1,1,70974.13,0.0387,Low,Low,0,0
702,Germany,Female,23,7,98775.23,1,1,0,114603.96,0.2438,Low,Low,0,0
585,France,Male,40,7,0.0,2,0,0,146156.98,0.0326,Low,Low,0,0
706,Germany,Male,38,5,163034.82,2,1,1,135662.17,0.0479,Low,Low,0,0
850,France,Female,39,7,79259.99,1,0,1,186910.74,0.1485,Low,Low,0,0
712,France,Female,42,1,87842.98,1,0,0,92223.59,0.3043,Low,Low,0,0
518,France,Female,38,10,84764.79,1,1,1,162253.9,0.1335,Low,Low,0,0
569,France,Female,35,4,93934.63,1,1,0,184748.23,0.1492,Low,Low,0,0
721,Spain,Female,32,10,0.0,1,1,0,136119.96,0.1912,Low,Low,1,0
605,France,Male,39,3,0.0,2,1,0,199390.45,0.0342,Low,Low,0,0
738,Spain,Male,49,3,0.0,3,1,1,65066.48,0.8158,High,High,1,1
662,France,Female,22,2,126362.57,2,1,1,97382.8,0.0506,Low,Low,0,0
841,France,Male,27,8,0.0,1,1,0,171922.72,0.1406,Low,Low,0,0
703,France,Female,45,7,0.0,2,1,1,68831.72,0.0835,Low,Low,0,0
651,France,Male,44,2,0.0,3,1,0,102530.35,0.8126,High,High,1,1
565,Germany,Male,33,8,130368.31,2,1,0,105642.43,0.0679,Low,Low,0,0
565,France,Female,44,1,0.0,2,0,1,89602.81,0.0757,Low,Low,0,0
521,France,Male,38,6,0.0,2,1,0,51454.06,0.0371,Low,Low,0,0
714,France,Male,40,9,46520.69,1,1,1,96687.25,0.1516,Low,Low,0,0
636,Germany,Female,28,2,115265.14,1,0,0,191627.85,0.2677,Low,Low,0,0
456,Germany,Male,32,9,133060.63,1,1,1,125167.92,0.1439,Low,Low,0,0
686,France,Female,39,3,111695.62,1,0,0,136643.84,0.2017,Low,Low,0,0
548,Germany,Male,32,2,98986.28,1,1,1,55867.38,0.1513,Low,Low,0,0
554,France,Female,44,9,135814.7,2,0,0,115091.38,0.2186,Low,Low,0,0
649,France,Female,41,2,125785.23,1,1,1,70523.92,0.1532,Low,Low,0,0
750,France,Female,38,1,0.0,2,1,0,47764.99,0.0527,Low,Low,0,0
724,Spain,Female,41,4,142880.28,3,0,0,185541.2,0.9344,High,High,1,1
595,France,Male,46,10,0.0,1,1,0,73489.15,0.5654,Medium,Medium,1,1
691,Spain,Male,21,3,103000.94,1,1,1,104648.58,0.0574,Low,Low,0,0
807,France,Male,47,1,95120.59,1,0,0,127875.1,0.4731,Medium,Medium,0,1
470,Spain,Male,30,4,125385.01,1,1,0,68293.93,0.1004,Low,Low,0,0
662,France,Male,74,6,0.0,2,1,0,123583.85,0.0486,Low,Low,0,0
519,France,Male,39,2,112957.26,2,1,0,97593.16,0.0715,Low,Low,0,0
755,France,Male,31,5,0.0,2,0,1,194660.78,0.0245,Low,Low,0,0
593,France,Male,41,6,0.0,2,1,1,99136.49,0.0299,Low,Low,0,0
713,Germany,Male,47,1,95994.98,1,1,0,197529.23,0.7298,High,High,0,1
619,Germany,Female,28,6,99152.73,2,1,0,48475.12,0.0727,Low,Low,0,0
584,Spain,Female,48,2,213146.2,1,1,0,75161.25,0.8536,High,High,1,1
641,Spain,Female,36,1,0.0,2,1,0,102021.39,0.0515,Low,Low,0,0
602,Germany,Female,42,6,158414.85,1,1,1,131886.46,0.3119,Low,Low,0,0
539,France,Male,39,1,0.0,1,1,1,28184.7,0.179,Low,Low,0,0
713,France,Female,32,1,117094.02,1,0,0,149558.83,0.1027,Low,Low,1,0
850,Germany,Male,22,7,91560.58,2,0,0,10541.38,0.0449,Low,Low,0,0
642,Germany,Female,56,6,103244.86,2,1,0,143049.72,0.7873,High,High,1,1
626,France,Male,33,8,0.0,2,1,0,138504.28,0.0281,Low,Low,0,0
663,France,Male,46,3,0.0,2,0,1,176276.1,0.0593,Low,Low,0,0
639,Spain,Female,27,2,0.0,1,1,1,82938.99,0.1308,Low,Low,0,0
615,Spain,Male,41,4,0.0,1,0,1,149278.96,0.1906,Low,Low,0,0
832,France,Male,61,2,0.0,1,0,1,127804.66,0.2861,Low,Low,1,0
587,France,Male,55,9,0.0,1,1,0,64593.07,0.8902,High,High,0,1
614,France,Male,44,6,0.0,2,0,1,104930.46,0.045,Low,Low,0,0
439,France,Female,66,9,0.0,1,1,0,65535.56,0.8599,High,High,0,1
645,France,Male,44,10,0.0,2,0,1,166707.22,0.0421,Low,Low,0,0
848,Germany,Female,40,5,148495.64,1,0,0,158853.98,0.4609,Medium,Medium,0,1
712,France,Male,34,1,0.0,2,1,1,195052.12,0.023,Low,Low,0,0
503,France,Male,38,1,0.0,2,1,1,95153.24,0.0333,Low,Low,0,0
655,Spain,Female,78,2,0.0,2,0,1,188435.38,0.0384,Low,Low,0,0
720,France,Male,33,2,0.0,2,0,1,141031.08,0.0223,Low,Low,0,0
538,Germany,Female,42,1,98548.62,2,0,1,94047.75,0.1659,Low,Low,0,0
715,France,Male,34,4,124314.45,1,0,0,97782.92,0.0874,Low,Low,0,0
779,France,Female,48,2,115290.27,1,0,0,98912.69,0.5465,Medium,Medium,1,1
570,Spain,Male,34,10,0.0,2,0,1,183387.12,0.0269,Low,Low,0,0
598,France,Male,48,6,120682.53,1,1,0,30635.52,0.4611,Medium,Medium,1,1
850,France,Female,34,2,0.0,2,0,0,51919.04,0.034,Low,Low,0,0
717,Spain,Female,22,6,101060.25,1,0,1,84699.56,0.078,Low,Low,0,0
611,France,Female,53,7,0.0,2,0,1,156495.39,0.166,Low,Low,1,0
731,France,Male,29,10,0.0,2,1,1,162452.65,0.0207,Low,Low,0,0
756,France,Male,67,4,0.0,3,1,1,93081.87,0.556,Medium,Medium,0,1
605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0.1891,Low,Low,0,0
735,Germany,Male,28,5,160454.15,2,0,1,114957.22,0.0453,Low,Low,0,0
810,Germany,Male,35,3,96814.46,2,1,1,120511.03,0.0406,Low,Low,0,0
727,Germany,Male,21,8,153344.72,1,1,1,163295.87,0.1253,Low,Low,0,0
757,France,Female,71,0,88084.13,2,1,1,154337.47,0.1002,Low,Low,0,0
741,France,Female,35,1,0.0,2,1,0,36557.55,0.0469,Low,Low,0,0
657,Spain,Male,75,7,126273.95,1,0,1,91673.6,0.0522,Low,Low,0,0
758,Spain,Female,40,5,93499.82,2,0,0,123218.81,0.1174,Low,Low,0,0
714,Spain,Male,29,9,0.0,2,1,0,129192.55,0.0294,Low,Low,0,0
550,France,Male,31,5,142200.19,2,1,1,122221.71,0.0379,Low,Low,0,0
778,Germany,Female,29,6,150358.97,1,1,0,62454.01,0.2435,Low,Low,1,0
788,Germany,Female,49,4,137455.99,1,1,0,184178.29,0.817,High,High,1,1
618,France,Female,35,10,0.0,2,1,0,180439.75,0.0502,Low,Low,0,0
462,France,Male,39,4,140133.08,2,0,0,131304.45,0.0704,Low,Low,0,0
465,France,Male,33,8,0.0,2,1,0,177668.55,0.0306,Low,Low,0,0
728,Spain,Male,42,8,0.0,2,0,1,41823.22,0.0305,Low,Low,0,0
794,Germany,Male,57,3,117056.46,1,1,0,93336.93,0.9146,High,High,1,1
730,France,Male,34,1,0.0,2,1,1,126592.01,0.0209,Low,Low,0,0
633,France,Male,38,2,91902.56,2,1,1,107673.35,0.0498,Low,Low,0,0
850,France,Male,36,1,104077.19,2,0,1,68594.0,0.0342,Low,Low,0,0
704,France,Male,47,5,0.0,2,1,1,145338.61,0.0683,Low,Low,0,0
698,France,Female,27,1,94920.71,1,1,1,40339.9,0.0707,Low,Low,0,0
635,Germany,Female,37,9,146748.07,1,0,1,11407.58,0.2382,Low,Low,0,0
